49156,"Banded Dotterel","Black-billed Gull","Fairy Tern",Kōkako,"New Zealand Falcon"
49157,"Yellow-eyed penguin","Southern Royal Albatross","Southern Brown Kiwi","Antipodean Albatross",Kererū
49158,"New Zealand Falcon",Tūī,"Little Spotted Kiwi",Saddleback,"Banded Dotterel"
49160,Kākā,"Antipodean Albatross","Banded Dotterel","Black Robin","Gibson's Albatross"
49162,"Rockhopper Penguin","Fiordland Crested Penguin","Little Spotted Kiwi","Yellow-eyed penguin","Southern Brown Kiwi"
49163,Kākāpō,"Brown Teal","New Zealand Dotterel",Mōhua,"Banded Dotterel"
49164,"New Zealand Falcon",Takahē,Kea,Tūī,Kākā
49165,"Yellow-eyed penguin"
49166,Harrier,"Black Robin",Weka,Tūī,"Welcome Swallow"
49167,"Black Robin","Banded Dotterel",Bittern,"Orange-fronted Parakeet","South Island Kōkako"
49168,Mōhua,"Black Robin","New Zealand Dotterel","Banded Dotterel","Orange-fronted Parakeet"
49169,"South Island Kōkako","Little Spotted Kiwi",Kākā,Whitehead,Saddleback
49170,Kākā,Kākāpō,Kea,"Orange-fronted Parakeet","Fairy Tern"
49171,Bittern,"Black Stilt","Bar-tailed Godwit",Kōkako,"Australasian Gannet"
49172,Kākāpō,Kōkako,"Southern Brown Kiwi","Little Spotted Kiwi",Stitchbird
49173,"South Island Kōkako",Kākāpō,"Yellow-eyed penguin","Antipodean Albatross",Kea
49174,"Yellow-eyed penguin","Fiordland Crested Penguin",Kākāpō,"Rockhopper Penguin",Rifleman
49175,"New Zealand Falcon","Little Spotted Kiwi",Stitchbird,Morepork,Kōkako
49176,"Banded Dotterel","Hutton's Shearwater","Black-billed Gull","Blue Duck","Chatham Island Oystercatcher"
49178,"Southern Brown Kiwi","New Zealand Dotterel","Banded Dotterel","Black Stilt","Yellow-eyed penguin"
49179,"New Zealand Falcon","Little Penguin","Southern Brown Kiwi",Kākā,Kākāpō
49180,Stitchbird,Takahē,"New Zealand Falcon",Kea,Kākāpō
49181,"Little Penguin","Southern Brown Kiwi","South Island Kōkako","Banded Dotterel",Tūī
49182,Kākā,Weka,Morepork,"Variable Oystercatcher","New Zealand Dabchick"
49183,"Yellow-eyed penguin","Fiordland Crested Penguin","Black Robin",Kākāpō,Takahē
49184,Kākāpō,"Little Penguin",Kākā,Kea,Morepork
49185,Wrybill,Tūī,"Blue Duck",Morepork,"Black Stilt"
49186,Kākāpō,"Shore Plover","South Island Kōkako","Whenua Hou Diving Petrel","Yellow-eyed penguin"
49187,Kākā,"Banded Dotterel","Whenua Hou Diving Petrel","South Island Pied Oystercatcher",Saddleback
49188,"Southern Royal Albatross","Black Robin",Tūī,Kākāpō,Kea
49189,"Shining Cuckoo",Kea,"Barn Owl",Morepork,"North Island Brown Kiwi"
49190,"Yellow-eyed penguin","Banded Dotterel",Kākā,"Black Robin","Black-billed Gull"
49192,Kākā,"Antipodean Albatross",Fantail,"Fiordland Crested Penguin","Great Spotted Kiwi"
49193,Tūī,"Black Robin",Saddleback,"Little Spotted Kiwi","Southern Brown Kiwi"
49194,"Yellow-eyed penguin",Kākā,Silvereye,"Australasian Crested Grebe","Variable Oystercatcher"
49195,"Blue Duck","Yellow-eyed penguin","Little Penguin","Grey Duck",Kererū
49196,"Chatham Island Oystercatcher","Orange-fronted Parakeet",Rifleman,Tūī,"New Zealand Dabchick"
49197,Kākāpō,"Southern Brown Kiwi","Orange-fronted Parakeet",Kea,Stitchbird
49198,"Black-billed Gull","Blue Duck",Kākā,"Orange-fronted Parakeet",Takahē
49199,"Little Penguin",Fantail,"New Zealand Falcon",Morepork,"Blue Duck"
49200,"Black Robin","Yellow-eyed penguin","Blue Duck","Black-billed Gull"
49201,Silvereye,Bellbird,Fantail,Morepork,Tūī
49202,"Yellow-eyed penguin","Fiordland Crested Penguin","Rock Wren","Rockhopper Penguin","Whenua Hou Diving Petrel"
49205,"Banded Dotterel",Bittern,"Blue Duck","Hutton's Shearwater","Black Stilt"
49206,"Little Penguin","Banded Dotterel","Great Spotted Kiwi","Yellow-eyed penguin","Black Robin"
49208,"Banded Dotterel","Blue Duck",Saddleback,"South Island Kōkako","Rockhopper Penguin"
49209,"Yellow-eyed penguin","Northern Royal Albatross","Gibson's Albatross",Wrybill,"New Zealand Dotterel"
49210,"Yellow-eyed penguin",Morepork,Kingfisher,Fantail,Kōkako
49213,"Blue Duck",Kingfisher,Kākā,Kākāpō,"Southern Brown Kiwi"
49214,"Blue Duck","Chatham Island Mollymawk","The Otago Shag","Whenua Hou Diving Petrel",Bittern
49215,Fantail,"Great Spotted Kiwi",Bellbird,Kākāpō,"Yellow-eyed penguin"
49216,"Blue Duck",Kākā,Morepork,"New Zealand Falcon","Southern Brown Kiwi"
49217,"Rockhopper Penguin"
49218,"Black Robin",Kea,"New Zealand Falcon",Rifleman,"Southern Royal Albatross"
49219,Kingfisher,Morepork,"Rockhopper Penguin",Rifleman,"New Zealand Falcon"
49220,"Yellow-eyed penguin","Rockhopper Penguin","Hutton's Shearwater","Little Spotted Kiwi",Kākāpō
49221,Rifleman,"Little Penguin","Rockhopper Penguin","Yellow-eyed penguin","Black Robin"
49223,Fantail,Morepork,Tomtit,Stitchbird,"Rockhopper Penguin"
49224,"Southern Brown Kiwi",Kākā,Kākāpō,"Little Spotted Kiwi",Tūī
49226,"Banded Dotterel","Blue Duck","Antipodean Albatross",Bittern,Mōhua
49228,Tūī,Bellbird,Kererū,"Yellow-eyed penguin",Pūkeko
49230,Kōkako,"Orange-fronted Parakeet","Fairy Tern","Welcome Swallow","Shining Cuckoo"
49231,Fantail,"Shining Cuckoo",Saddleback,"Royal Spoonbill","Blue Duck"
49232,"Yellow-eyed penguin","Rockhopper Penguin","Rock Wren",Wrybill,"Gibson's Albatross"
49233,Kingfisher,"White-faced Heron",Morepork,Bellbird,"Chatham Island Oystercatcher"
49235,Tūī,Kākā,"Black Robin","New Zealand Dotterel","Banded Dotterel"
49237,Kea,"Antipodean Albatross","South Polar Skua","Southern Brown Kiwi",Takahē
49238,"Australasian Gannet",Silvereye,Tūī,Weka,"Yellow-eyed penguin"
49240,Kākāpō,"Orange-fronted Parakeet","Black Robin",Kākā,Kōkako
49244,"Fiordland Crested Penguin","Little Spotted Kiwi",Stitchbird,"New Zealand Falcon","Fairy Tern"
49245,"Chatham Island Mollymawk","Rockhopper Penguin",Fernbird,"New Zealand Falcon",Harrier
49246,Kākā,"Buller's Mollymawk",Kea,Kākāpō,"Rockhopper Penguin"
49248,Kākā,Kākāpō,Kererū,Morepork,Kōkako
49249,"Antipodean Albatross","Banded Dotterel","Black Stilt","Blue Duck","Gibson's Albatross"
49252,"Fairy Tern",Kākāpō,Tūī,"Black Robin","Little Spotted Kiwi"
49253,Bittern,"New Zealand Dotterel","New Zealand Falcon","New Zealand King Shag","Orange-fronted Parakeet"
49257,"Black Robin","Little Penguin",Tomtit,"Rockhopper Penguin","Yellow-eyed penguin"
49258,"Black Stilt","Black-billed Gull","Blue Duck","Orange-fronted Parakeet",Saddleback
49259,"Yellow-eyed penguin","Northern Royal Albatross","New Zealand Falcon",Tūī,"Blue Duck"
49260,"Antipodean Albatross","Little Penguin","Rockhopper Penguin","Yellow-eyed penguin","South Island Kōkako"
49261,"Royal Spoonbill",Harrier,"Antipodean Albatross","Banded Dotterel",Kākā
49262,Kākāpō,"South Island Kōkako","Gibson's Albatross",Kererū,Kingfisher
49263,"Antipodean Albatross",Kererū,Stitchbird,Takahē,Tūī
49264,"Little Penguin",Fantail,"Australasian Crested Grebe",Kingfisher,"Antipodean Albatross"
49265,"Blue Duck",Tūī
49266,Kākāpō,Kea
49267,"Yellow-eyed penguin","Black-billed Gull",Kākāpō,"Black Robin","Little Spotted Kiwi"
49268,"Yellow-eyed penguin"
49270,"Yellow-eyed penguin"
49271,"Rockhopper Penguin","Black-billed Gull",Rifleman,Kākāpō,"Little Penguin"
49272,Weka,Kererū,Tūī,Morepork,Saddleback
49273,"Banded Dotterel","Barn Owl","Black-fronted Tern",Fantail,"Fiordland Crested Penguin"
49274,"Yellow-eyed penguin",Tūī,"Orange-fronted Parakeet","Rockhopper Penguin","South Island Kōkako"
49275,"South Island Kōkako",Kākā,"Southern Brown Kiwi","Black Robin","Little Spotted Kiwi"
49276,"Whenua Hou Diving Petrel",Bittern,"Banded Dotterel","Black Stilt","Yellow-eyed penguin"
49277,"Antipodean Albatross",Saddleback,"Hutton's Shearwater","Banded Dotterel","Bar-tailed Godwit"
49278,Kākāpō,Kea,"Little Spotted Kiwi",Kākā,"Great Spotted Kiwi"
49280,Wrybill,Fernbird,"White-faced Heron","Grey Warbler",Fantail
49281,Bittern,"Banded Dotterel",Kōkako,"Fairy Tern","Fiordland Crested Penguin"
49282,Kākāpō,"Whenua Hou Diving Petrel","Fairy Tern",Kōkako,"Orange-fronted Parakeet"
49284,Morepork,Kea,"Black Robin",Fantail,Bittern
49285,"Yellow-eyed penguin",Kākāpō,"Black Robin","Blue Duck"
49286,Fernbird,"Grey Warbler",Bittern,"Welcome Swallow",Tomtit
49287,Stitchbird,Fernbird,"Shore Plover",Whitehead,"Orange-fronted Parakeet"
49288,"Black Robin","Banded Dotterel","New Zealand Dotterel",Mōhua,"Shore Plover"
49289,"Yellow-eyed penguin"
49290,Bittern,"Black Stilt","Banded Dotterel","Fairy Tern","Orange-fronted Parakeet"
49291,"Yellow-eyed penguin","Fairy Tern","Chatham Island Oystercatcher","Little Spotted Kiwi","Black Stilt"
49292,Kākāpō,Kōkako,Stitchbird,"Buller's Mollymawk","Grey Warbler"
49296,"Banded Dotterel","Yellow-eyed penguin","Fairy Tern","Whenua Hou Diving Petrel","Black Robin"
49297,"Little Penguin","Rockhopper Penguin","Yellow-eyed penguin",Tūī,Kea
49298,"New Zealand Dotterel",Tūī,"Banded Dotterel","Black Robin",Saddleback
49299,Kākāpō,"Antipodean Albatross",Tūī,"Fiordland Crested Penguin","White-faced Heron"
49303,"Yellow-eyed penguin","Rock Wren",Bittern,"New Zealand Falcon","Blue Duck"
49304,"Southern Brown Kiwi","Black Robin","Black Stilt","Little Spotted Kiwi","Chatham Island Oystercatcher"
49306,Stitchbird,"Black Robin",Kākāpō,Saddleback,"New Zealand Dotterel"
49308,"Rockhopper Penguin","Banded Dotterel","Great Spotted Kiwi",Kākā,Fantail
49310,Wrybill,Kōkako,"Whenua Hou Diving Petrel","Fiordland Crested Penguin","Buller's Mollymawk"
49312,Kākāpō,"Black Robin",Fantail,Rifleman,Tomtit
49314,Tūī,"Yellow-eyed penguin",Morepork,"Antipodean Albatross","Gibson's Albatross"
49315,Kākāpō,Morepork,"New Zealand Falcon","North Island Brown Kiwi","Antipodean Albatross"
49316,"South Island Kōkako","Yellow-eyed penguin","Shore Plover","Chatham Island Mollymawk",Saddleback
49317,"Yellow-eyed penguin","The Otago Shag","Southern Royal Albatross","Black Robin",Silvereye
49318,"Royal Spoonbill","Blue Duck",Kōkako,Saddleback,Fantail
49319,Fantail,"Southern Brown Kiwi","Great Spotted Kiwi","North Island Brown Kiwi","Orange-fronted Parakeet"
49321,"Yellow-eyed penguin",Rifleman,"Black Robin",Kingfisher,"Banded Dotterel"
49322,"Yellow-eyed penguin","Blue Duck","Antipodean Albatross",Bittern,Kākā
49324,Morepork,"New Zealand Falcon","Blue Duck",Bittern,"Banded Dotterel"
49326,"Black Robin","Chatham Island Mollymawk","Fiordland Crested Penguin","Gibson's Albatross",Kākāpō
49327,"Rockhopper Penguin",Takahē,"North Island Brown Kiwi",Fantail,Kea
49328,Bellbird,Tūī,Kingfisher,"Chatham Island Mollymawk","New Zealand Falcon"
49331,"Yellow-eyed penguin","Whenua Hou Diving Petrel","The Otago Shag","Southern Brown Kiwi","South Island Kōkako"
49332,"New Zealand Falcon","Orange-fronted Parakeet","Black Robin",Fantail,Kea
49333,"Antipodean Albatross","Great Spotted Kiwi",Kererū,Pūkeko,"Yellow-eyed penguin"
49334,"Banded Dotterel",Kākā,Mōhua,"Chatham Island Oystercatcher","North Island Brown Kiwi"
49335,"Black Robin","Black-fronted Tern","Chatham Island Mollymawk",Kākāpō,"Great Spotted Kiwi"
49336,Harrier,"Banded Dotterel","Shore Plover","Black Robin",Mōhua
49337,Morepork,"Grey Duck",Takahē,Pūkeko,Kākāpō
49338,Kākāpō,Kea,Kererū,"New Zealand Falcon",Fantail
49339,"New Zealand Dabchick",Kākāpō,Kererū,Morepork,"New Zealand Falcon"
49340,Fantail,Mōhua,"New Zealand Robin",Pūkeko,"Rock Wren"
49341,"Yellow-eyed penguin","Little Spotted Kiwi","Campbell Black-Browed Albatross","Light-mantled Sooty Albatross","Black Robin"
49342,"New Zealand Robin","Grey Warbler","Black Robin",Rifleman,Silvereye
49343,Tūī,Takahē,"Southern Brown Kiwi","Shore Plover",Kākāpō
49344,"Gibson's Albatross","Chatham Island Mollymawk","Whenua Hou Diving Petrel","Fairy Tern","New Zealand Dotterel"
49345,Kererū,Kingfisher,"Black Robin",Kea,"Little Penguin"
49346,"Australasian Crested Grebe","Australasian Gannet","Banded Dotterel",Bellbird,"Black Petrel"
49347,"New Zealand Falcon",Rifleman,Wrybill,Kererū,"Barn Owl"
49349,"Hutton's Shearwater","Orange-fronted Parakeet",Kākāpō,"Blue Duck","Black Robin"
49350,"South Island Kōkako",Kākāpō,Kākā,Mōhua,"Black Stilt"
49351,"Yellow-eyed penguin","Black-billed Gull","Black Stilt","Fairy Tern","South Island Kōkako"
49352,Fantail,Morepork,"New Zealand Falcon","Little Penguin",Kea
49353,Fantail,"Royal Spoonbill",Kōkako,Takahē,Kākā
49354,"Banded Dotterel","Gibson's Albatross","Black Robin","Black Stilt","Blue Duck"
49355,Bellbird,"Black Robin","Campbell Black-Browed Albatross","Chatham Island Mollymawk","Fiordland Crested Penguin"
49356,"Banded Dotterel",Kea,Kererū,Kākāpō,"Fairy Tern"
49357,"Banded Dotterel","Bar-tailed Godwit","Black Robin","Fairy Tern","Rockhopper Penguin"
49358,"New Zealand Dotterel","Banded Dotterel","North Island Brown Kiwi",Bittern,"Black Stilt"
49359,"Banded Dotterel",Kākāpō,"Northern Royal Albatross",Takahē,"Antipodean Albatross"
49360,"Banded Dotterel","Black-billed Gull","Black Robin","Hutton's Shearwater","Chatham Island Oystercatcher"
49361,"Banded Dotterel",Kākāpō,Fantail,Kingfisher,Kōkako
49362,"Antipodean Albatross","New Zealand Falcon"
49363,Harrier,"Orange-fronted Parakeet","Barn Owl","North Island Brown Kiwi","Great Spotted Kiwi"
49367,"Hutton's Shearwater","Banded Dotterel",Takahē,Mōhua,"Shining Cuckoo"
49368,"Yellow-eyed penguin",Mōhua,"Blue Duck","Black Robin","Banded Dotterel"
49369,"Gibson's Albatross","Blue Duck","Black Robin","South Island Kōkako",Bittern
49370,"Banded Dotterel","Fairy Tern","Black Robin","Orange-fronted Parakeet",Kākāpō
49371,Harrier,Morepork,"New Zealand Falcon","Shining Cuckoo","Southern Brown Kiwi"
49372,"New Zealand Falcon",Tūī,Kingfisher,Kererū,"South Polar Skua"
49374,"Banded Dotterel","Blue Duck","Great Spotted Kiwi",Kōkako,"New Zealand Dotterel"
49375,"Yellow-eyed penguin","South Island Kōkako","Little Spotted Kiwi",Kōkako,Kākāpō
49376,Kākā,Mōhua,"Northern Royal Albatross","South Island Kōkako","Yellow-eyed penguin"
49377,"Fairy Tern","Bar-tailed Godwit","New Zealand Dotterel",Fantail,"White-faced Heron"
49379,Wrybill,"Little Spotted Kiwi","South Island Kōkako",Kōkako,"Great Spotted Kiwi"
49381,"Orange-fronted Parakeet",Bellbird,"Antipodean Albatross",Kea,Kākāpō
49382,"Blue Duck",Kākā,Kākāpō,Takahē
49383,Morepork,Kākāpō,"Black shag",Kingfisher,Pūkeko
49384,"Bar-tailed Godwit","Black Robin","Blue Duck","Whenua Hou Diving Petrel","Yellow-eyed penguin"
49385,"Fiordland Crested Penguin","Great Spotted Kiwi","Little Penguin","Little Spotted Kiwi","North Island Brown Kiwi"
49386,"New Zealand Dabchick","Gibson's Albatross","Rockhopper Penguin",Kākāpō,"Little Spotted Kiwi"
49388,"The Otago Shag","Rock Wren","Yellow-eyed penguin","Shore Plover","Antipodean Albatross"
49390,Kererū,Tūī,Fantail,Kingfisher,"New Zealand Falcon"
49391,"Yellow-eyed penguin","Whenua Hou Diving Petrel","Black-billed Gull","Blue Duck","Buller's Mollymawk"
49392,Kākā,"Yellow-eyed penguin",Harrier,"Fiordland Crested Penguin","Rockhopper Penguin"
49393,"Little Spotted Kiwi","South Island Kōkako","Southern Brown Kiwi","Yellow-eyed penguin","Gibson's Albatross"
49394,"Rockhopper Penguin","Little Spotted Kiwi",Kākāpō,Morepork,Kingfisher
49395,Kākāpō,"Chatham Island Mollymawk","Yellow-eyed penguin",Kea,"New Zealand Falcon"
49396,Kākāpō,"North Island Brown Kiwi","Chatham Island Oystercatcher","Banded Dotterel","Black Robin"
49398,Fantail,Kea,"Fiordland Crested Penguin","Chatham Island Oystercatcher",Harrier
49399,"New Zealand Falcon",Harrier,"Northern Royal Albatross","Rockhopper Penguin",Saddleback
49404,"Great Spotted Kiwi","Little Spotted Kiwi","North Island Brown Kiwi","Southern Brown Kiwi","Yellow-eyed penguin"
49405,"Australasian Crested Grebe"
49407,"South Island Kōkako","Banded Dotterel","New Zealand Dotterel","Fairy Tern",Mōhua
49410,Fantail,"New Zealand Dotterel",Rifleman,Tūī,"Gibson's Albatross"
49411,Kingfisher,"Barn Owl","Southern Brown Kiwi",Morepork,Tūī
49412,"Antipodean Albatross","Black Robin","Chatham Island Oystercatcher","Gibson's Albatross","Hutton's Shearwater"
49413,"Rockhopper Penguin",Kererū,"Chatham Island Mollymawk","Antipodean Albatross",Stitchbird
49414,"Yellow-eyed penguin","Rockhopper Penguin","Little Penguin","Fiordland Crested Penguin","South Island Kōkako"
49415,"Fiordland Crested Penguin",Kākāpō,Kōkako,"Little Penguin","Rockhopper Penguin"
49416,Kākāpō,Kea,"New Zealand Falcon",Pūkeko,Bellbird
49418,Kingfisher,Fantail,Morepork
49419,"Antipodean Albatross",Kea,Kākāpō,"Southern Brown Kiwi","Little Penguin"
49420,Kākāpō
49421,"Yellow-eyed penguin",Fantail,"New Zealand Falcon",Harrier,Weka
49422,"Yellow-eyed penguin","Black Robin","Banded Dotterel",Kākā,"Orange-fronted Parakeet"
49424,"Banded Dotterel",Bellbird,"Black Robin",Fernbird,"Grey Warbler"
49425,"Banded Dotterel","South Island Pied Oystercatcher","New Zealand Robin",Tomtit,"Black Robin"
49428,"Yellow-eyed penguin","Antipodean Albatross","Banded Dotterel",Bittern,"Barn Owl"
49429,Takahē,Tūī,"Yellow-eyed penguin",Bellbird,"Australasian Gannet"
49430,"New Zealand Robin","Yellow-eyed penguin","Southern Royal Albatross",Stitchbird,Kākāpō
49431,Kea,Silvereye,Kākā,Kākāpō,"Blue Duck"
49434,"Yellow-eyed penguin"
49435,"Yellow-eyed penguin","Hutton's Shearwater","Antipodean Albatross","Bar-tailed Godwit","Blue Duck"
49436,"South Island Kōkako","Yellow-eyed penguin","Chatham Island Mollymawk",Kākāpō,Takahē
49437,"Black Petrel","Black-billed Gull","Black-fronted Tern","Chatham Island Mollymawk","New Zealand King Shag"
49439,"Banded Dotterel",Kea,Kākāpō,"Yellow-eyed penguin","Fairy Tern"
49440,"Yellow-eyed penguin","Hutton's Shearwater","Gibson's Albatross","Antipodean Albatross",Mōhua
49441,"Fairy Tern","Banded Dotterel","South Island Kōkako",Bittern,Kākāpō
49442,Kākāpō
49443,"Gibson's Albatross","Antipodean Albatross",Kākāpō,"Black Robin","Chatham Island Mollymawk"
49444,Kākāpō,"Great Spotted Kiwi","Southern Brown Kiwi",Takahē,Kākā
49445,Fantail,"Great Spotted Kiwi",Kererū,"Little Penguin",Morepork
49446,Morepork,"Yellow-eyed penguin",Kākāpō,Kererū,Kea
49448,"Shore Plover","Banded Dotterel","Black Robin","Little Penguin","New Zealand Falcon"
49449,"Yellow-eyed penguin","Banded Dotterel","Shore Plover",Mōhua,"Orange-fronted Parakeet"
49451,Weka,Kea
49452,"Bar-tailed Godwit","Shining Cuckoo","Banded Dotterel","Hutton's Shearwater","Black Robin"
49453,Kākāpō,"Southern Brown Kiwi","Great Spotted Kiwi","North Island Brown Kiwi",Kea
49455,"Yellow-eyed penguin","Black Robin","Westland Petrel","Brown Teal","Shining Cuckoo"
49457,Kākāpō
49458,Kākāpō,"Southern Brown Kiwi","Antipodean Albatross","South Island Kōkako","Orange-fronted Parakeet"
49459,Kākāpō,"Australasian Crested Grebe","Southern Brown Kiwi","New Zealand Falcon",Takahē
49460,"New Zealand Dotterel","Banded Dotterel","Gibson's Albatross","Orange-fronted Parakeet","Black Robin"
49461,"Black Petrel","Westland Petrel","Little Penguin","Yellow-eyed penguin","Fiordland Crested Penguin"
49462,Kākāpō,"Rockhopper Penguin","Barn Owl","Fiordland Crested Penguin","Little Penguin"
49463,Fantail,Kākā,"Barn Owl","Orange-fronted Parakeet",Saddleback
49464,Harrier,Kingfisher,Fantail,"Fairy Tern","New Zealand Falcon"
49466,"Antipodean Albatross","Banded Dotterel","Barn Owl","Southern Brown Kiwi",Morepork
49467,"Yellow-eyed penguin"
49469,"Yellow-eyed penguin","Antipodean Albatross",Bittern,"Blue Duck",Kea
49470,"Whenua Hou Diving Petrel","Antipodean Albatross","Yellow-eyed penguin","Spotted Shag","Black Petrel"
49471,Fantail,Kererū,Kākā,Kākāpō,"Little Penguin"
49473,Fantail,"New Zealand Dotterel",Bellbird,Rifleman,Silvereye
49475,"Yellow-eyed penguin"
49476,Stitchbird,"New Zealand King Shag","Yellow-eyed penguin",Tomtit,Rifleman
49477,"Banded Dotterel","Antipodean Albatross",Bittern,"Black Robin",Kākā
49478,"Yellow-eyed penguin","Orange-fronted Parakeet","Black Stilt",Mōhua,"Southern Brown Kiwi"
49479,Weka,Bittern,"New Zealand Falcon","Blue Duck",Kākā
49480,"Southern Royal Albatross",Morepork,Kea,Kōkako,Mōhua
49481,"New Zealand Falcon",Kea,Kākā,Morepork,Takahē
49484,Fantail
49486,Stitchbird,"Australasian Crested Grebe","New Zealand Dabchick",Takahē,"Fairy Tern"
49488,Bellbird,Kererū,Kingfisher,Mōhua,Fernbird
49489,Kākāpō,"South Island Kōkako","New Zealand Dabchick","Shore Plover","Rockhopper Penguin"
49490,"Yellow-eyed penguin","Hutton's Shearwater","Banded Dotterel","Blue Duck","Light-mantled Sooty Albatross"
49491,Kākāpō,"Black Petrel","Black Robin","Black Stilt","Gibson's Albatross"
49494,Bellbird,"Black-billed Gull","Gibson's Albatross",Kākā,"New Zealand Dabchick"
49495,"Yellow-eyed penguin"
49496,Pūkeko,Weka,Kea,"Great Spotted Kiwi","New Zealand Falcon"
49497,Kākāpō,"Great Spotted Kiwi","Antipodean Albatross","Little Spotted Kiwi","Southern Brown Kiwi"
49499,Kākāpō,"Fiordland Crested Penguin","Little Spotted Kiwi","Orange-fronted Parakeet",Morepork
49500,"Yellow-eyed penguin",Kōkako,"New Zealand Dotterel",Kākāpō,Kererū
49502,"Antipodean Albatross","Hutton's Shearwater",Kākā,Kākāpō,"Orange-fronted Parakeet"
49503,Stitchbird,Kererū,Saddleback,Tūī,"Rockhopper Penguin"
49505,"Orange-fronted Parakeet",Kea,Kākāpō,Kākā,"Barn Owl"
49509,"Black Robin","Fairy Tern","Antipodean Albatross","Orange-fronted Parakeet",Kākāpō
49510,Rifleman,Kingfisher,Kākāpō,"Little Penguin",Morepork
49511,Kākā,"New Zealand Robin","New Zealand Dotterel",Bellbird,Saddleback
49512,Rifleman,"Rockhopper Penguin",Saddleback,Kākā,Bittern
49513,"Antipodean Albatross",Kākāpō,"Little Spotted Kiwi","Southern Brown Kiwi","Gibson's Albatross"
49514,Kōkako,Tūī,Weka,Rifleman,Morepork
49516,Kākāpō,Kōkako,"North Island Brown Kiwi",Takahē,"Orange-fronted Parakeet"
49517,"New Zealand Dabchick","Chatham Island Mollymawk","Rockhopper Penguin",Stitchbird,"Orange-fronted Parakeet"
49518,Mōhua,"Yellow-eyed penguin",Saddleback,Tūī,"Blue Duck"
49520,"Banded Dotterel","Orange-fronted Parakeet","Yellow-eyed penguin",Saddleback,"Hutton's Shearwater"
49521,Rifleman,"South Island Kōkako",Kākāpō,Kākā,Tomtit
49522,"New Zealand Falcon",Kōkako,Kea,Kererū,Kingfisher
49523,"Rock Wren",Kea,Bittern,Kōkako,"Blue Duck"
49525,Mōhua,"Banded Dotterel","Bar-tailed Godwit",Stitchbird,"Black Robin"
49526,Bittern,"Spotless Crake","Yellow-eyed penguin",Wrybill,"Whenua Hou Diving Petrel"
49527,Morepork,Kea,"Fiordland Crested Penguin","Chatham Island Oystercatcher","Banded Dotterel"
49528,"Fiordland Crested Penguin",Kea,Kākāpō,"Yellow-eyed penguin","The Otago Shag"
49530,"Antipodean Albatross",Kākāpō,"Yellow-eyed penguin","Fiordland Crested Penguin","Little Spotted Kiwi"
49531,"Banded Dotterel",Kererū,Mōhua,"New Zealand Falcon",Scaup
49532,"Orange-fronted Parakeet","Little Spotted Kiwi","Gibson's Albatross",Fantail,"Chatham Island Mollymawk"
49533,"Grey Warbler",Kōkako,"Yellow-eyed penguin",Stitchbird,Fernbird
49534,"Rock Wren",Mōhua,"Grey Warbler","Fairy Tern","Yellow-eyed penguin"
49535,"Black Petrel","Black Robin","New Zealand King Shag","Black-fronted Tern","South Island Kōkako"
49536,Tūī,"North Island Brown Kiwi",Fantail,"Orange-fronted Parakeet",Rifleman
49538,Kākāpō,"Banded Dotterel","Little Spotted Kiwi",Kākā,Morepork
49539,"Yellow-eyed penguin"
49542,Fernbird,"New Zealand Dotterel","Whenua Hou Diving Petrel",Bittern,"Rock Wren"
49543,Tūī,"Little Penguin","Little Spotted Kiwi",Morepork,"Yellow-eyed penguin"
49545,"Black Robin","Yellow-eyed penguin","Fiordland Crested Penguin","Rockhopper Penguin",Saddleback
49548,"Rockhopper Penguin","Chatham Island Mollymawk","Yellow-eyed penguin","Little Penguin",Bellbird
49549,"Yellow-eyed penguin","Southern Brown Kiwi",Kōkako,Kākāpō,Kākā
49550,Bellbird,"Black Robin","Chatham Island Oystercatcher",Fantail,"New Zealand Robin"
49551,"Yellow-eyed penguin"
49552,"Black Robin",Fantail,"Great Spotted Kiwi","Little Spotted Kiwi","Southern Brown Kiwi"
49553,"Yellow-eyed penguin","Banded Dotterel",Saddleback,"South Island Kōkako","White Heron"
49555,"Yellow-eyed penguin",Rifleman,"Banded Dotterel","Black Stilt","Black-billed Gull"
49557,Kākāpō,Kea,"Orange-fronted Parakeet"
49558,Bittern,"Black-billed Gull","Black Stilt","Banded Dotterel","Brown Teal"
49559,"South Island Kōkako","Orange-fronted Parakeet","Yellow-eyed penguin","Fairy Tern",Kākā
49561,"Hutton's Shearwater","Black Stilt","Black Robin",Weka,Kererū
49562,Weka,Silvereye,Takahē,Kererū,Kea
49563,"Antipodean Albatross","Banded Dotterel",Kea,Kākāpō,"Little Spotted Kiwi"
49564,"Whenua Hou Diving Petrel","The Otago Shag","Yellow-eyed penguin","Southern Brown Kiwi","South Island Kōkako"
49565,"New Zealand Robin","Orange-fronted Parakeet","Banded Dotterel","Black Stilt",Bittern
49566,"Royal Spoonbill","Rockhopper Penguin","Little Penguin","Fiordland Crested Penguin","Yellow-eyed penguin"
49567,"Yellow-eyed penguin","Little Penguin",Kea
49568,Kākāpō,"South Island Kōkako","Southern Brown Kiwi","New Zealand Dotterel","Orange-fronted Parakeet"
49572,"Antipodean Albatross","South Island Pied Oystercatcher",Kākāpō,"Fairy Tern","Yellow-eyed penguin"
49573,"Black Robin","Rockhopper Penguin","Salvin's Mollymawk",Morepork,Rifleman
